HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.text-eng,Input.label,Input.parameter,Input.parameter_num_labels,Answer.manifesto_class.labels,Approve,Reject
3VQTAXTYOQ34YFXTSDS7QT34QQWBUE,3BRS3IGD63EV308CIXT46SFWM41TR3,[ACSS] Text labeling Manifesto,Identify the most relevant labels to describe these texts,"labeling, text, manifesto",$1.00,Mon Apr 14 05:38:01 PDT 2025,3,BatchId:414859;OriginalHitTemplateId:921587261;,3600,259200,Tue Jul 22 05:38:01 PDT 2025,,,3IJXV6UZ1L2ORFHCKVULWPGCW9QIR6,A1X47COW2Y9SEL,Approved,Wed Apr 30 02:48:39 PDT 2025,Wed Apr 30 02:49:18 PDT 2025,Sat May 03 02:49:18 PDT 2025,Wed Apr 30 02:54:47 PDT 2025,,,39,100% (238/239),100% (19/19),100% (19/19),"Mr. President, I would like to answer, agreeing with the description of the problem, which, by the way, is done in a very correct way and, if they allow me, would like to greet Parliament for that very reason, by your resolution, of May 20,2021.
In fact, there is a depopulation of a number of regions in Europe that has two main causes: one is the aging of Europe and, say, the demographic change of Europe, which indicates a path of progressive aging and abandonment of certain territories,And the other factor results from the capture that the most dynamic regions exert on young people and the most qualified.
That said, cohesion policy has instruments to counteract or limit this factor.I draw attention to the fact that cohesion policy is a policy that is managed in partnership with the Member States and, therefore, is Shared Management.In this sense, it is also important that, on the side of the countries, there is a perception of the strategic relevance of rebalanced the territory and contradicting this progressive loss of dynamics in a series of territories, in particular, east European territories, but also in the southAnd in western Europe, there are a number of territories that suffers from a violent tendency towards depopulation.
To this end, strategies must be defined, also assumed at national level, that there are protagonists at regional and local level, and then that the set of instruments that are available in cohesion policy can be articulated to attackroot of these problems.",0,Par405_Corporatism,2,[],,
3VQTAXTYOQ34YFXTSDS7QT34QQWBUE,3BRS3IGD63EV308CIXT46SFWM41TR3,[ACSS] Text labeling Manifesto,Identify the most relevant labels to describe these texts,"labeling, text, manifesto",$1.00,Mon Apr 14 05:38:01 PDT 2025,3,BatchId:414859;OriginalHitTemplateId:921587261;,3600,259200,Tue Jul 22 05:38:01 PDT 2025,,,3ZAK8W07ISX50CSDKZ0KVW30HEKU0Y,A1NBQ61Y6KO3O9,Approved,Wed May 14 08:46:36 PDT 2025,Wed May 14 08:49:07 PDT 2025,Sat May 17 08:49:07 PDT 2025,Sat May 17 08:49:49 PDT 2025,,,151,100% (287/287),100% (75/75),100% (19/19),"Mr. President, I would like to answer, agreeing with the description of the problem, which, by the way, is done in a very correct way and, if they allow me, would like to greet Parliament for that very reason, by your resolution, of May 20,2021.
In fact, there is a depopulation of a number of regions in Europe that has two main causes: one is the aging of Europe and, say, the demographic change of Europe, which indicates a path of progressive aging and abandonment of certain territories,And the other factor results from the capture that the most dynamic regions exert on young people and the most qualified.
That said, cohesion policy has instruments to counteract or limit this factor.I draw attention to the fact that cohesion policy is a policy that is managed in partnership with the Member States and, therefore, is Shared Management.In this sense, it is also important that, on the side of the countries, there is a perception of the strategic relevance of rebalanced the territory and contradicting this progressive loss of dynamics in a series of territories, in particular, east European territories, but also in the southAnd in western Europe, there are a number of territories that suffers from a violent tendency towards depopulation.
To this end, strategies must be defined, also assumed at national level, that there are protagonists at regional and local level, and then that the set of instruments that are available in cohesion policy can be articulated to attackroot of these problems.",0,Par405_Corporatism,2,"[""Government and administrative efficiency"",""Economic Planning""]",,
3R868ACW5FUHBVZEEMJT8W9G8L3GZP,3BRS3IGD63EV308CIXT46SFWM41TR3,[ACSS] Text labeling Manifesto,Identify the most relevant labels to describe these texts,"labeling, text, manifesto",$1.00,Mon Apr 14 05:38:01 PDT 2025,3,BatchId:414859;OriginalHitTemplateId:921587261;,3600,259200,Tue Jul 22 05:38:01 PDT 2025,,,30MVJZJNHAWEIQ5W8WFZH5VI32BJ9Y,A335R4YE2E34H6,Approved,Fri May 02 05:10:07 PDT 2025,Fri May 02 05:11:09 PDT 2025,Mon May 05 05:11:09 PDT 2025,Fri May 02 06:03:25 PDT 2025,,,62,100% (152/152),100% (46/46),100% (46/46),"Mr President-in-Office, it would, indeed, be lovely and important to succeed in informing the millions of people who have taken to the streets of Europe to support Chancellor Schroeder and even Jacques Chirac as symbols of the Europe of peace, that precisely Chancellor Schroeder, one of these great symbols of European peace, is proposing today to lift the embargo on arms sales to China. Those millions of people are not aware of this, and neither, I expect, are those who elected the Schroeder government. It is a proposal which, indeed, should not even be on our agenda at all; I am glad to say that the decision does not have to be taken today, but it appears to be almost implied that it will have to be taken tomorrow or the day after.
 Technical details and form aside, a decision such as this could only be taken by a Europe which has abandoned the promotion of democracy and the rule of law as points of reference in its international policy – and, therefore, in its security and defence policy – once and for all. The promotion of democracy and the rule of law are not points of reference for this Europe, they are not points of reference, most importantly, for the Europe which sets itself up as the Europe of peace, the Europe of Chancellor Schroeder, the Europe of Jacques Chirac; it is the Europe of shame over China, Russia and Chechnya – this is the Europe that can debate this matter.",0,Par402_Incentives,2,[],,
3R868ACW5FUHBVZEEMJT8W9G8L3GZP,3BRS3IGD63EV308CIXT46SFWM41TR3,[ACSS] Text labeling Manifesto,Identify the most relevant labels to describe these texts,"labeling, text, manifesto",$1.00,Mon Apr 14 05:38:01 PDT 2025,3,BatchId:414859;OriginalHitTemplateId:921587261;,3600,259200,Tue Jul 22 05:38:01 PDT 2025,,,3HYA4D452F2ND4Y14X9ZSKVC4PQF25,A1NBQ61Y6KO3O9,Approved,Thu May 15 09:46:18 PDT 2025,Thu May 15 09:48:48 PDT 2025,Sun May 18 09:48:48 PDT 2025,Sun May 18 09:48:49 PDT 2025,,,150,100% (287/287),100% (75/75),100% (19/19),"Mr President-in-Office, it would, indeed, be lovely and important to succeed in informing the millions of people who have taken to the streets of Europe to support Chancellor Schroeder and even Jacques Chirac as symbols of the Europe of peace, that precisely Chancellor Schroeder, one of these great symbols of European peace, is proposing today to lift the embargo on arms sales to China. Those millions of people are not aware of this, and neither, I expect, are those who elected the Schroeder government. It is a proposal which, indeed, should not even be on our agenda at all; I am glad to say that the decision does not have to be taken today, but it appears to be almost implied that it will have to be taken tomorrow or the day after.
 Technical details and form aside, a decision such as this could only be taken by a Europe which has abandoned the promotion of democracy and the rule of law as points of reference in its international policy – and, therefore, in its security and defence policy – once and for all. The promotion of democracy and the rule of law are not points of reference for this Europe, they are not points of reference, most importantly, for the Europe which sets itself up as the Europe of peace, the Europe of Chancellor Schroeder, the Europe of Jacques Chirac; it is the Europe of shame over China, Russia and Chechnya – this is the Europe that can debate this matter.",0,Par402_Incentives,2,[],,
3R868ACW5FUHBVZEEMJT8W9G8L3GZP,3BRS3IGD63EV308CIXT46SFWM41TR3,[ACSS] Text labeling Manifesto,Identify the most relevant labels to describe these texts,"labeling, text, manifesto",$1.00,Mon Apr 14 05:38:01 PDT 2025,3,BatchId:414859;OriginalHitTemplateId:921587261;,3600,259200,Tue Jul 22 05:38:01 PDT 2025,,,3ON104KXQ8FZR4ZJY02NPNEAJ614WD,A1X47COW2Y9SEL,Approved,Thu Apr 24 07:39:37 PDT 2025,Thu Apr 24 07:41:18 PDT 2025,Sun Apr 27 07:41:18 PDT 2025,Thu Apr 24 07:42:13 PDT 2025,,,101,100% (238/239),100% (19/19),100% (19/19),"Mr President-in-Office, it would, indeed, be lovely and important to succeed in informing the millions of people who have taken to the streets of Europe to support Chancellor Schroeder and even Jacques Chirac as symbols of the Europe of peace, that precisely Chancellor Schroeder, one of these great symbols of European peace, is proposing today to lift the embargo on arms sales to China. Those millions of people are not aware of this, and neither, I expect, are those who elected the Schroeder government. It is a proposal which, indeed, should not even be on our agenda at all; I am glad to say that the decision does not have to be taken today, but it appears to be almost implied that it will have to be taken tomorrow or the day after.
 Technical details and form aside, a decision such as this could only be taken by a Europe which has abandoned the promotion of democracy and the rule of law as points of reference in its international policy – and, therefore, in its security and defence policy – once and for all. The promotion of democracy and the rule of law are not points of reference for this Europe, they are not points of reference, most importantly, for the Europe which sets itself up as the Europe of peace, the Europe of Chancellor Schroeder, the Europe of Jacques Chirac; it is the Europe of shame over China, Russia and Chechnya – this is the Europe that can debate this matter.",0,Par402_Incentives,2,[],,
3CIS7GGG7S125I9D24UXR19PTN8UEW,3BRS3IGD63EV308CIXT46SFWM41TR3,[ACSS] Text labeling Manifesto,Identify the most relevant labels to describe these texts,"labeling, text, manifesto",$1.00,Mon Apr 14 05:38:01 PDT 2025,3,BatchId:414859;OriginalHitTemplateId:921587261;,3600,259200,Tue Jul 22 05:38:01 PDT 2025,,,37UQDCYH6LEJV2HXAOVY6XF63ZQV7F,A1X47COW2Y9SEL,Approved,Mon Apr 28 00:59:22 PDT 2025,Mon Apr 28 01:01:48 PDT 2025,Thu May 01 01:01:48 PDT 2025,Mon Apr 28 01:05:33 PDT 2025,,,146,100% (238/239),100% (19/19),100% (19/19),"Mr. President, I find that we tend to tackle economic issues too much here in Europe, from the angle of competitiveness alone.However, what should also concern us is the weakness of growth, particularly in the euro zone.If we except the post-Cavid period, it only exceeded 2 % twice in fifteen years.This performance is among the most mediocre in the world, and especially if we look at the United States, where it is the opposite, there is a real dropout.
The difference between the European Union and the United States, for example, is the conduct of macroeconomic policy.We must face the facts, budget austerity killed us slowly, and we, instead of drawing the conclusions, we chose, as said a few days ago, to start again onThis fatal path.However, one cannot separate the competitiveness from growth and in particular from investment because, without them competitiveness eventually exhausting themselves.
There is another reason, and the commissioner was sensitive to it.The big difference between Europe and its business partners is the religion of economic opening and free trade.The United States, China, Brazil, these countries protect themselves.We, on the contrary, continue to be religious of free trade, or when we protect ourselves, it is too little and too complex, as we saw with the STEP program.So, if you really want to be competitive, you have to radically change from economic policy.",0,Par402_Incentives,2,"[""Market regulation"",""Economic Growth""]",,
3CIS7GGG7S125I9D24UXR19PTN8UEW,3BRS3IGD63EV308CIXT46SFWM41TR3,[ACSS] Text labeling Manifesto,Identify the most relevant labels to describe these texts,"labeling, text, manifesto",$1.00,Mon Apr 14 05:38:01 PDT 2025,3,BatchId:414859;OriginalHitTemplateId:921587261;,3600,259200,Tue Jul 22 05:38:01 PDT 2025,,,3RXCAC0YIF84DJWLVYOIKW8RR348GK,A1NBQ61Y6KO3O9,Approved,Thu Apr 17 07:53:41 PDT 2025,Thu Apr 17 07:55:41 PDT 2025,Sun Apr 20 07:55:41 PDT 2025,Sun Apr 20 07:55:49 PDT 2025,,,120,100% (287/287),100% (75/75),100% (19/19),"Mr. President, I find that we tend to tackle economic issues too much here in Europe, from the angle of competitiveness alone.However, what should also concern us is the weakness of growth, particularly in the euro zone.If we except the post-Cavid period, it only exceeded 2 % twice in fifteen years.This performance is among the most mediocre in the world, and especially if we look at the United States, where it is the opposite, there is a real dropout.
The difference between the European Union and the United States, for example, is the conduct of macroeconomic policy.We must face the facts, budget austerity killed us slowly, and we, instead of drawing the conclusions, we chose, as said a few days ago, to start again onThis fatal path.However, one cannot separate the competitiveness from growth and in particular from investment because, without them competitiveness eventually exhausting themselves.
There is another reason, and the commissioner was sensitive to it.The big difference between Europe and its business partners is the religion of economic opening and free trade.The United States, China, Brazil, these countries protect themselves.We, on the contrary, continue to be religious of free trade, or when we protect ourselves, it is too little and too complex, as we saw with the STEP program.So, if you really want to be competitive, you have to radically change from economic policy.",0,Par402_Incentives,2,"[""Economic Growth""]",,
3CIS7GGG7S125I9D24UXR19PTN8UEW,3BRS3IGD63EV308CIXT46SFWM41TR3,[ACSS] Text labeling Manifesto,Identify the most relevant labels to describe these texts,"labeling, text, manifesto",$1.00,Mon Apr 14 05:38:01 PDT 2025,3,BatchId:414859;OriginalHitTemplateId:921587261;,3600,259200,Tue Jul 22 05:38:01 PDT 2025,,,3TVRFO09G8YAECBUEXXQDNUSEU7LXL,A335R4YE2E34H6,Approved,Fri May 02 06:09:19 PDT 2025,Fri May 02 06:10:42 PDT 2025,Mon May 05 06:10:42 PDT 2025,Mon May 05 06:10:49 PDT 2025,,,83,100% (152/152),100% (46/46),100% (46/46),"Mr. President, I find that we tend to tackle economic issues too much here in Europe, from the angle of competitiveness alone.However, what should also concern us is the weakness of growth, particularly in the euro zone.If we except the post-Cavid period, it only exceeded 2 % twice in fifteen years.This performance is among the most mediocre in the world, and especially if we look at the United States, where it is the opposite, there is a real dropout.
The difference between the European Union and the United States, for example, is the conduct of macroeconomic policy.We must face the facts, budget austerity killed us slowly, and we, instead of drawing the conclusions, we chose, as said a few days ago, to start again onThis fatal path.However, one cannot separate the competitiveness from growth and in particular from investment because, without them competitiveness eventually exhausting themselves.
There is another reason, and the commissioner was sensitive to it.The big difference between Europe and its business partners is the religion of economic opening and free trade.The United States, China, Brazil, these countries protect themselves.We, on the contrary, continue to be religious of free trade, or when we protect ourselves, it is too little and too complex, as we saw with the STEP program.So, if you really want to be competitive, you have to radically change from economic policy.",0,Par402_Incentives,2,"[""Market regulation"",""Incentives"",""Economic Growth""]",,
3R4QIDVOKCULGMCRC4FSNJNM7ZFEE0,3BRS3IGD63EV308CIXT46SFWM41TR3,[ACSS] Text labeling Manifesto,Identify the most relevant labels to describe these texts,"labeling, text, manifesto",$1.00,Mon Apr 14 05:38:01 PDT 2025,3,BatchId:414859;OriginalHitTemplateId:921587261;,3600,259200,Tue Jul 22 05:38:01 PDT 2025,,,3DBQWDE4YUHR0TU5K4UAYW7XQQE5NE,APXGSUB250NVH,Approved,Mon May 19 02:51:22 PDT 2025,Mon May 19 02:55:59 PDT 2025,Thu May 22 02:55:59 PDT 2025,Mon May 19 05:12:51 PDT 2025,,,277,100% (83/83),100% (1/1),0% (0/0),"Mrs. President, by rejecting this proposal for a regulation, the European Parliament sent the Commission a strong signal in relation to the concerns of the company to a possible excessive and wrong regulation.
In this field we need a new legislative regulation, because the one in force dates from the 60s.I also understand concerns about the purity of seeds or consumer protection.However, the form proposed by the commission is not the expected one.Peasants, small producers, consumers are worried about limiting the free choice of cultivated assortments, danger of disappearing local varieties, threats to biodiversity.The first place of the commercial interests of the great corporations is another source of concern.The Commission must return before the future Parliament chosen in May this year with a new proposal, which will take into account all these concerns.",2,Par410416_EconomicGrowthAntiGrowth,3,"[""Market regulation"",""Middle Class & Professional Groups""]",,
3R4QIDVOKCULGMCRC4FSNJNM7ZFEE0,3BRS3IGD63EV308CIXT46SFWM41TR3,[ACSS] Text labeling Manifesto,Identify the most relevant labels to describe these texts,"labeling, text, manifesto",$1.00,Mon Apr 14 05:38:01 PDT 2025,3,BatchId:414859;OriginalHitTemplateId:921587261;,3600,259200,Tue Jul 22 05:38:01 PDT 2025,,,3KYQYYSHYJQ4MR9A0PC6BXVUTH0DOS,A335R4YE2E34H6,Approved,Fri May 02 06:25:28 PDT 2025,Fri May 02 06:26:49 PDT 2025,Mon May 05 06:26:49 PDT 2025,Mon May 05 06:27:49 PDT 2025,,,81,100% (152/152),100% (46/46),100% (46/46),"Mrs. President, by rejecting this proposal for a regulation, the European Parliament sent the Commission a strong signal in relation to the concerns of the company to a possible excessive and wrong regulation.
In this field we need a new legislative regulation, because the one in force dates from the 60s.I also understand concerns about the purity of seeds or consumer protection.However, the form proposed by the commission is not the expected one.Peasants, small producers, consumers are worried about limiting the free choice of cultivated assortments, danger of disappearing local varieties, threats to biodiversity.The first place of the commercial interests of the great corporations is another source of concern.The Commission must return before the future Parliament chosen in May this year with a new proposal, which will take into account all these concerns.",2,Par410416_EconomicGrowthAntiGrowth,3,"[""Government and administrative efficiency""]",,
3R4QIDVOKCULGMCRC4FSNJNM7ZFEE0,3BRS3IGD63EV308CIXT46SFWM41TR3,[ACSS] Text labeling Manifesto,Identify the most relevant labels to describe these texts,"labeling, text, manifesto",$1.00,Mon Apr 14 05:38:01 PDT 2025,3,BatchId:414859;OriginalHitTemplateId:921587261;,3600,259200,Tue Jul 22 05:38:01 PDT 2025,,,3LRKMWOKBT0TILP15936VCBUGU92Z5,A1X47COW2Y9SEL,Approved,Thu Apr 24 01:46:31 PDT 2025,Thu Apr 24 01:50:20 PDT 2025,Sun Apr 27 01:50:20 PDT 2025,Thu Apr 24 06:56:49 PDT 2025,,,229,100% (238/239),100% (19/19),100% (19/19),"Mrs. President, by rejecting this proposal for a regulation, the European Parliament sent the Commission a strong signal in relation to the concerns of the company to a possible excessive and wrong regulation.
In this field we need a new legislative regulation, because the one in force dates from the 60s.I also understand concerns about the purity of seeds or consumer protection.However, the form proposed by the commission is not the expected one.Peasants, small producers, consumers are worried about limiting the free choice of cultivated assortments, danger of disappearing local varieties, threats to biodiversity.The first place of the commercial interests of the great corporations is another source of concern.The Commission must return before the future Parliament chosen in May this year with a new proposal, which will take into account all these concerns.",2,Par410416_EconomicGrowthAntiGrowth,3,"[""Free Market Economy"",""Middle Class & Professional Groups""]",,
36AZSFEY0RI4BUMTX32CMF5N4X5BV3,3BRS3IGD63EV308CIXT46SFWM41TR3,[ACSS] Text labeling Manifesto,Identify the most relevant labels to describe these texts,"labeling, text, manifesto",$1.00,Mon Apr 14 05:38:01 PDT 2025,3,BatchId:414859;OriginalHitTemplateId:921587261;,3600,259200,Tue Jul 22 05:38:01 PDT 2025,,,31UV0MXWNEVZMSJENOHITOBG4RK5IY,APXGSUB250NVH,Approved,Mon May 19 01:58:29 PDT 2025,Mon May 19 02:01:59 PDT 2025,Thu May 22 02:01:59 PDT 2025,Mon May 19 05:12:45 PDT 2025,,,210,100% (83/83),100% (1/1),0% (0/0),"Madam President, Commissioner Prodi, Commissioner Byrne, the BSE and dioxin crises coupled with the ongoing controversy regarding genetically modified foods have combined to seriously undermine consumer confidence in the safety of food. Furthermore, inept handling of these issues by the respective governments and the EU itself has seriously undermined public confidence in the ability of politicians to deal with crises in the food chain.
 For these reasons, I welcome both Commissioner Byrne’s commitment to make food safety his number one priority and also the statement by the Commission President, Romano Prodi, in this House on 23 July, when he said that one of the first tasks of his Commission would be to restore consumer confidence in the safety of food products. Hence this debate. Commissioner Byrne, I may add, is to be commended for his prompt action in agreeing to produce a White Paper on EU food law later this year and also to tighten up the EU’s rapid alert system for food emergencies.
 However, I would urge the Commissioner to go the extra mile: if he and his colleagues are determined to regain the confidence of consumers and the food industry in the EU’s food safety structures, then he should establish a European food agency along similar lines to the US Food and Drug Administration. Such a body could take responsibility for the Commission’s present inspection and enforcement functions in relation to the food hygiene, veterinary and plant health legislation. It could also have responsibility for the rapid alert system itself. It could be given the role for the authorisation process for GMOs and genetically modified foods while also maintaining a monitoring brief on genetically modified foods throughout the EU. Health promotion campaigns on nutrition and diet and the ability to initiate research into food allergy and food-borne disease could also come within its remit.
 I would argue that the list of possible functions is by no means exhaustive, and its accountability could also be ensured if it were required to produce an annual report and if its officers regularly appeared before the Parliament’s Environment, Public Health Consumer Policy and Committee.
 I would urge you, Commissioner Byrne, to give serious consideration to the establishment of an independent food agency along these lines. Such an initiative would, in my view, restore not only consumer confidence in food but also public confidence in the EU itself.",2,Par410416_EconomicGrowthAntiGrowth,3,"[""Market regulation""]",,
36AZSFEY0RI4BUMTX32CMF5N4X5BV3,3BRS3IGD63EV308CIXT46SFWM41TR3,[ACSS] Text labeling Manifesto,Identify the most relevant labels to describe these texts,"labeling, text, manifesto",$1.00,Mon Apr 14 05:38:01 PDT 2025,3,BatchId:414859;OriginalHitTemplateId:921587261;,3600,259200,Tue Jul 22 05:38:01 PDT 2025,,,3COPXFW7XZVULXRL76B84AVANVQPKV,A335R4YE2E34H6,Approved,Tue Apr 29 06:05:09 PDT 2025,Tue Apr 29 06:06:48 PDT 2025,Fri May 02 06:06:48 PDT 2025,Tue Apr 29 07:22:22 PDT 2025,,,99,100% (152/152),100% (46/46),100% (46/46),"Madam President, Commissioner Prodi, Commissioner Byrne, the BSE and dioxin crises coupled with the ongoing controversy regarding genetically modified foods have combined to seriously undermine consumer confidence in the safety of food. Furthermore, inept handling of these issues by the respective governments and the EU itself has seriously undermined public confidence in the ability of politicians to deal with crises in the food chain.
 For these reasons, I welcome both Commissioner Byrne’s commitment to make food safety his number one priority and also the statement by the Commission President, Romano Prodi, in this House on 23 July, when he said that one of the first tasks of his Commission would be to restore consumer confidence in the safety of food products. Hence this debate. Commissioner Byrne, I may add, is to be commended for his prompt action in agreeing to produce a White Paper on EU food law later this year and also to tighten up the EU’s rapid alert system for food emergencies.
 However, I would urge the Commissioner to go the extra mile: if he and his colleagues are determined to regain the confidence of consumers and the food industry in the EU’s food safety structures, then he should establish a European food agency along similar lines to the US Food and Drug Administration. Such a body could take responsibility for the Commission’s present inspection and enforcement functions in relation to the food hygiene, veterinary and plant health legislation. It could also have responsibility for the rapid alert system itself. It could be given the role for the authorisation process for GMOs and genetically modified foods while also maintaining a monitoring brief on genetically modified foods throughout the EU. Health promotion campaigns on nutrition and diet and the ability to initiate research into food allergy and food-borne disease could also come within its remit.
 I would argue that the list of possible functions is by no means exhaustive, and its accountability could also be ensured if it were required to produce an annual report and if its officers regularly appeared before the Parliament’s Environment, Public Health Consumer Policy and Committee.
 I would urge you, Commissioner Byrne, to give serious consideration to the establishment of an independent food agency along these lines. Such an initiative would, in my view, restore not only consumer confidence in food but also public confidence in the EU itself.",2,Par410416_EconomicGrowthAntiGrowth,3,"[""Market regulation""]",,
36AZSFEY0RI4BUMTX32CMF5N4X5BV3,3BRS3IGD63EV308CIXT46SFWM41TR3,[ACSS] Text labeling Manifesto,Identify the most relevant labels to describe these texts,"labeling, text, manifesto",$1.00,Mon Apr 14 05:38:01 PDT 2025,3,BatchId:414859;OriginalHitTemplateId:921587261;,3600,259200,Tue Jul 22 05:38:01 PDT 2025,,,3XC1O3LBOG53XV2A9NWTOK9M1YJLT2,A1X47COW2Y9SEL,Approved,Fri May 02 05:58:55 PDT 2025,Fri May 02 06:01:23 PDT 2025,Mon May 05 06:01:23 PDT 2025,Fri May 02 06:03:12 PDT 2025,,,148,100% (238/239),100% (19/19),100% (19/19),"Madam President, Commissioner Prodi, Commissioner Byrne, the BSE and dioxin crises coupled with the ongoing controversy regarding genetically modified foods have combined to seriously undermine consumer confidence in the safety of food. Furthermore, inept handling of these issues by the respective governments and the EU itself has seriously undermined public confidence in the ability of politicians to deal with crises in the food chain.
 For these reasons, I welcome both Commissioner Byrne’s commitment to make food safety his number one priority and also the statement by the Commission President, Romano Prodi, in this House on 23 July, when he said that one of the first tasks of his Commission would be to restore consumer confidence in the safety of food products. Hence this debate. Commissioner Byrne, I may add, is to be commended for his prompt action in agreeing to produce a White Paper on EU food law later this year and also to tighten up the EU’s rapid alert system for food emergencies.
 However, I would urge the Commissioner to go the extra mile: if he and his colleagues are determined to regain the confidence of consumers and the food industry in the EU’s food safety structures, then he should establish a European food agency along similar lines to the US Food and Drug Administration. Such a body could take responsibility for the Commission’s present inspection and enforcement functions in relation to the food hygiene, veterinary and plant health legislation. It could also have responsibility for the rapid alert system itself. It could be given the role for the authorisation process for GMOs and genetically modified foods while also maintaining a monitoring brief on genetically modified foods throughout the EU. Health promotion campaigns on nutrition and diet and the ability to initiate research into food allergy and food-borne disease could also come within its remit.
 I would argue that the list of possible functions is by no means exhaustive, and its accountability could also be ensured if it were required to produce an annual report and if its officers regularly appeared before the Parliament’s Environment, Public Health Consumer Policy and Committee.
 I would urge you, Commissioner Byrne, to give serious consideration to the establishment of an independent food agency along these lines. Such an initiative would, in my view, restore not only consumer confidence in food but also public confidence in the EU itself.",2,Par410416_EconomicGrowthAntiGrowth,3,"[""Market regulation""]",,
